VOLTAMP,VOLTAMP.NS,Voltamp Transformers Limited
VOLTAS,VOLTAS.NS,Voltas Limited
VPRPL,VPRPL.NS,Vishnu Prakash R Punglia Limited
VRAJ,VRAJ.NS,Vraj Iron and Steel Limited
VRLLOG,VRLLOG.NS,VRL Logistics Limited
VSSL,VSSL.NS,Vardhman Special Steels Limited
VSTIND,VSTIND.NS,VST Industries Limited
VSTL,VSTL.NS,Vibhor Steel Tubes Limited
VSTTILLERS,VSTTILLERS.NS,V.S.T Tillers Tractors Limited
VTL,VTL.NS,Vardhman Textiles Limited
WAAREEENER,WAAREEENER.NS,Waaree Energies Limited
WAAREEINDO,WAAREEINDO.NS,Indosolar Limited
WAAREERTL,WAAREERTL.NS,Waaree Renewable Technologies Limited
WABAG,WABAG.NS,VA Tech Wabag Limited
WAKEFIT,WAKEFIT.NS,Wakefit Innovations Limited
WALCHANNAG,WALCHANNAG.NS,Walchandnagar Industries Limited
WANBURY,WANBURY.NS,Wanbury Limited
WCIL,WCIL.NS,Western Carriers (India) Limited
WEALTH,WEALTH.NS,Wealth First Portfolio Managers Limited
WEBELSOLAR,WEBELSOLAR.NS,Websol Energy System Limited
WEIZMANIND,WEIZMANIND.NS,Weizmann Limited
WEL,WEL.NS,Wonder Electricals Limited
WELCORP,WELCORP.NS,Welspun Corp Limited
WELENT,WELENT.NS,Welspun Enterprises Limited
WELINV,WELINV.NS,Welspun Investments and Commercials Limited
WELSPLSOL,WELSPLSOL.NS,Welspun Specialty Solutions Limited
WELSPUNLIV,WELSPUNLIV.NS,Welspun Living Limited
WENDT,WENDT.NS,Wendt (India) Limited
WESTLIFE,WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED
WEWIN,WEWIN.NS,WE WIN LIMITED
WEWORK,WEWORK.NS,WeWork India Management Limited
WHEELS,WHEELS.NS,Wheels India Limited
WHIRLPOOL,WHIRLPOOL.NS,Whirlpool of India Limited
WILLAMAGOR,WILLAMAGOR.NS,Williamson Magor & Company Limited
WINDLAS,WINDLAS.NS,Windlas Biotech Limited
WINDMACHIN,WINDMACHIN.NS,Windsor Machines Limited
WINSOME,WINSOME.NS,Winsome Yarns Limited
WIPL,WIPL.NS,The Western India Plywoods Limited
WIPRO,WIPRO.NS,Wipro Limited
WOCKPHARMA,WOCKPHARMA.NS,Wockhardt Limited
WONDERLA,WONDERLA.NS,Wonderla Holidays Limited
WORTHPERI,WORTHPERI.NS,Worth Peripherals Limited
WPIL,WPIL.NS,WPIL Limited
WSI,WSI.NS,W S Industries (I) Limited
WSTCSTPAPR,WSTCSTPAPR.NS,West Coast Paper Mills Limited
XCHANGING,XCHANGING.NS,Xchanging Solutions Limited
XELPMOC,XELPMOC.NS,Xelpmoc Design And Tech Limited
XPROINDIA,XPROINDIA.NS,Xpro India Limited
XTGLOBAL,XTGLOBAL.NS,Xtglobal Infotech Limited
YASHO,YASHO.NS,Yasho Industries Limited
YATHARTH,YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited
YATRA,YATRA.NS,Yatra Online Limited
YESBANK,YESBANK.NS,Yes Bank Limited
YUKEN,YUKEN.NS,Yuken India Limited
ZAGGLE,ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited
ZEEL,ZEEL.NS,Zee Entertainment Enterprises Limited
ZEELEARN,ZEELEARN.NS,Zee Learn Limited
ZEEMEDIA,ZEEMEDIA.NS,Zee Media Corporation Limited
ZENITHEXPO,ZENITHEXPO.NS,Zenith Exports Limited
ZENITHSTL,ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited
ZENSARTECH,ZENSARTECH.NS,Zensar Technologies Limited
ZENTEC,ZENTEC.NS,Zen Technologies Limited
ZFCVINDIA,ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited
ZFSTEERING,ZFSTEERING.NS,ZF Steering Gear (India) Limited
ZIMLAB,ZIMLAB.NS,Zim Laboratories Limited
ZODIAC,ZODIAC.NS,Zodiac Energy Limited
ZODIACLOTH,ZODIACLOTH.NS,Zodiac Clothing Company Limited
ZOTA,ZOTA.NS,Zota Health Care LImited
ZSARACOM,ZSARACOM.NS,Saraswati Commercial India Limited
ZUARI,ZUARI.NS,Zuari Agro Chemicals Limited
ZUARIIND,ZUARIIND.NS,ZUARI INDUSTRIES LIMITED
ZYDUSLIFE,ZYDUSLIFE.NS,Zydus Lifesciences Limited
ZYDUSWELL,ZYDUSWELL.NS,Zydus Wellness Limited
